,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Fans/cooler:Zalman:823884001013","ZM-NC1000B ZM-NC1000B ZALMAN ACCESSORY ZM-NC1000B COOLER FOR NOTEBOOK BLACK","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ZALMAN ZM-NC1000B ACCESSORY ZM-NC1000B COOLER FOR NOTEBOOK BLACK",1,"each (ea)","Count in each",44.62,,,0.00,0,"No","","ZM-NC1000B","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Vantec",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Fans/cooler:Vantec:LPC-430","Vantec LPC-430 LapCool4 Foldable NB Cooler w/Adjustable Fan and Built-in 3 Ports Hub","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Vantec LPC-430 LapCool4 Foldable NB Cooler w/Adjustable Fan and Built-in 3 Ports Hub",2,"each (ea)","Count in each",20.00,,,0.00,0,"No","","LPC-430","No",,,,,,
,"Active","Inventory Part","Fans/cooler:NZXT",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Fans/cooler:NZXT:X52 RL-KRX52-01","NZXT Kraken X52 RL-KRX52-01 240mm All-In-One Water / Liquid CPU Cooling with Software Controlled...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"NZXT Kraken X52 RL-KRX52-01 240mm All-In-One Water / Liquid CPU Cooling with Software Controlled...",0,"each (ea)","Count in each",158.00,,,0.00,0,"No","","X52 RL-KRX52-01","No",,"162/0601","163",,,"X52 RL-KRX52-01"
,"Active","Inventory Part","Fans/cooler:Arctic",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:ACALP00027A","Arctic Alpine 12 - Compact Intel CPU Cooler","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Arctic Alpine 12 - Compact Intel CPU Cooler",0,"each (ea)","Count in each",9.00,,,0.00,0,"No","","ACALP00027A","No",,"15","16",,,
,"Active","Inventory Part","Fans/cooler:Arctic:ACALP00029A","ARCTIC  ALPINE 12 LP LOW PROFILE CPU COOLER","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ARCTIC  ALPINE 12 LP LOW PROFILE CPU COOLER",0,"each (ea)","Count in each",11.00,,,0.00,0,"No","","ACALP00029A","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:ACFRE00030A","ARCTIC  FREEZER 12 CO INTEL / AM4 CPU COOLER","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ARCTIC  FREEZER 12 CO INTEL / AM4 CPU COOLER",0,"each (ea)","Count in each",32.00,,,0.00,0,"No","","ACFRE00030A","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:ARCTIC FAN 9 PWM","Arctic Cooling ARCTIC FAN 9 PWM Cooling Fan","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Arctic Cooling ARCTIC FAN 9 PWM Cooling Fan",1,"each (ea)","Count in each",7.00,,,0.00,0,"No","","ARCTIC FAN 9 PWM","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:Arctic MX-2","Arctic Cooling MX-2 THERMAL COMPOUND","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Arctic Cooling MX-2 THERMAL COMPOUND",0,"each (ea)","Count in each",5.25,,,0.00,0,"No","","MX-2","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:ACFRE00038A","Arctic Freezer 33TR - Tower CPU Cooler for AMD Ryzen Threadripper sTR4 -RED","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Arctic Freezer 33TR - Tower CPU Cooler for AMD Ryzen Threadripper sTR4 -RED",0,"each (ea)","Count in each",67.11,,,0.00,0,"No","","ACFRE00038A","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Arctic:872767002838","ARCTIC Alpine 11 Pro Rev. 2 CPU Cooler - Intel, Supports Multiple Sockets, 92mm PWM Fan at 23dBA","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ARCTIC Alpine 11 Pro Rev. 2 CPU Cooler - Intel, Supports Multiple Sockets, 92mm PWM Fan at 23dBA",0,"each (ea)","Count in each",8.00,,,0.00,0,"No","","UCACO-AP112-GBB01","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060035-WW","CORSAIR Hydro Series H75 High Performance Liquid CPU Cooler","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CORSAIR Hydro Series H75 High Performance Liquid CPU Cooler",2,"each (ea)","Count in each",118.28,,,0.00,0,"No","","CW-9060035-WW","No",,"134/0527","137",,,"CW-9060035-WW"
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060033-WW","Corsair Hydro Series H100i PRO Low Noise 240mm RGB Water/Liquid CPU Cooler 240mm","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Hydro Series H100i PRO Low Noise 240mm RGB Water/Liquid CPU Cooler 240mm",0,"each (ea)","Count in each",162.23,,,0.00,0,"No","","CW-9060033-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060038-WW","Corsair Hydro Series H115i RGB Platinum Liquid CPU Cooler","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Hydro Series H115i RGB Platinum Liquid CPU Cooler",0,"each (ea)","Count in each",198.99,,,0.00,0,"No","","CW-9060038-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060031-WW","Corsair Hydro Series H150i Pro RGB 360mm Liquid CPU Cooler","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Hydro Series H150i Pro RGB 360mm Liquid CPU Cooler",0,"each (ea)","Count in each",195.00,,,0.00,0,"No","","CW-9060031-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060024-WW","Corsair Hydro Series H80i v2 Extreme Performance Liquid CPU Cooler","G","G","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Hydro Series H80i v2 Extreme Performance Liquid CPU Cooler",0,"each (ea)","Count in each",78.96,,,0.00,0,"No","","CW-9060024-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CX-9010001-WW","Corsair CPU water block, XC9 RGB (2066/sTR4), Intel 2066 and AMD sTR4","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair CPU water block, XC9 RGB (2066/sTR4), Intel 2066 and AMD sTR4",0,"each (ea)","Count in each",88.92,,,0.00,0,"No","","CX-9010001-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CX-9040002-WW","Corsair Pump Res Unit, XD5 RGB (D5 Pump reservoir unit)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Pump Res Unit, XD5 RGB (D5 Pump reservoir unit)",0,"each (ea)","Count in each",177.91,,,0.00,0,"No","","CX-9040002-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CX-9031003-WW","Corsair Radiator, XR5 420  slim type 420mm rad","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Radiator, XR5 420 slim type 420mm rad",0,"each (ea)","Count in each",88.92,,,0.00,0,"No","","CX-9031003-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CX-9030005-WW","Corsair Radiator, XR7 360  A thick type 360mm rad","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Radiator, XR7 360  A thick type 360mm rad",0,"each (ea)","Count in each",124.52,,,0.00,0,"No","","CX-9030005-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:840006605584","CORSAIR LL Series, White LL120 RGB, 120mm RGB LED Fan, Triple Pack with Lighting Node PRO (CO-90...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CORSAIR LL Series, White LL120 RGB, 120mm RGB LED Fan, Triple Pack with Lighting Node PRO (CO-90...",0,"each (ea)","Count in each",122.52,,,0.00,0,"No","","CO-9050092-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Corsair:CW-9060036-WW","Corsair Hydro Series H60 (2018) 120mm Liquid CPU Cooler, mfr# CW-9060036-WW","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair Hydro Series H60 (2018) 120mm Liquid CPU Cooler, mfr# CW-9060036-WW",2,"each (ea)","Count in each",93.09,,,0.00,0,"No","","CW-9060036-WW","No",,"98/0413","99",,,"CW-9060036-WW"
,"Active","Inventory Part","Fans/cooler:Corsair:843591056496","Corsair CW-9060021-WW Hydro Series H100i GTX Extreme Performance Liquid CPU Cooler","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair CW-9060021-WW Hydro Series H100i GTX Extreme Performance Liquid CPU Cooler",1,"each (ea)","Count in each",143.98,,,0.00,0,"No","","CW-9060021-WW","No",,"158/0320","160",,,
,"Active","Inventory Part","Fans/cooler:Corsair:843591037631","Corsair SP120 CO-9050012-WW","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Corsair SP120 CO-9050012-WW",0,"each (ea)","Count in each",32.99,,,0.00,0,"No","","CO-9050012-WW","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U9DX I4","Noctua CPU Cooler NH-U9DX I4","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua CPU Cooler NH-U9DX I4",1,"each (ea)","Count in each",69.37,,,0.00,0,"No","","NH-U9DX I4","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U12S","Noctua CPU Cooler NH-U12S LGA2011/1156/1155/1150 AM2/AM2+/AM3/AM3+/FM1/FM2 120mm Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua CPU Cooler NH-U12S LGA2011/1156/1155/1150 AM2/AM2+/AM3/AM3+/FM1/FM2 120mm Retail..",2,"each (ea)","Count in each",73.04,,,0.00,0,"No","","NH-U12S","No",,"78/0323","79",,,"NH-U12S"
,"Active","Inventory Part","Fans/cooler:Noctua:842431012616","Noctua NH-D15S","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-D15S",0,"each (ea)","Count in each",99.53,,,0.00,0,"No","","NH-D15S","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U9 TR4-SP3","Noctual NH-U9 TR4-SP3 Premium CPU Cooler for AMD TR4/SP3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctual NH-U9 TR4-SP3 Premium CPU Cooler for AMD TR4/SP3",6,"each (ea)","Count in each",89.95,,,0.00,0,"No","","NH-U9 TR4-SP3","No",,"99","102","119.99/0403",,"NH-U9 TR4-SP3"
,"Active","Inventory Part","Fans/cooler:Noctua:NH-L9X65"," Noctua CPU Cooler NH-L9x65 Low Profile LGA2011-0/2011-3/1156/1155/AM2+/AM3+ PWM SSO2 Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00," Noctua CPU Cooler NH-L9x65 Low Profile LGA2011-0/2011-3/1156/1155/AM2+/AM3+ PWM SSO2 Retail..",1,"each (ea)","Count in each",59.90,,,0.00,0,"No","","NH-L9X65","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:842431012487","Noctua CPU Cooler NH-D9L S2011-0/2011-3 AMD AM2+/AM3+/FM2","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua CPU Cooler NH-D9L S2011-0/2011-3 AMD AM2+/AM3+/FM2",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","NH-D9L","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U9S","Noctua NH-U9S CPU Cooler S2011/1156/1155/1150/AM2+/AM3+/FM1/FM2+ 125mm PWM Fan Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-U9S CPU Cooler S2011/1156/1155/1150/AM2+/AM3+/FM1/FM2+ 125mm PWM Fan Retail",0,"each (ea)","Count in each",69.43,,,0.00,0,"No","","NH-U9S","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U14S TR4-SP3","Noctua NH-U14S TR4-SP3 premium-grade 140mm CPU cooler for AMD TR4/SP3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-U14S TR4-SP3 premium-grade 140mm CPU cooler for AMD TR4/SP3",0,"each (ea)","Count in each",104.63,,,0.00,0,"No","","NH-U14S TR4-SP3","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U14S DX-3647","Noctua NH-U14S DX-3647 premium quality quiet 140mm CPU cooler for Intel Xeon LGA3647","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-U14S DX-3647 premium quality quiet 140mm CPU cooler for Intel Xeon LGA3647",0,"each (ea)","Count in each",115.00,,,0.00,0,"No","","NH-U14S DX-3647","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U14S","Noctua Fan NH-U14S CPU Cooler LGA2011/1156/1155/1150/AM2/AM3/FM1/FM2 140mm PWM Fan Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua Fan NH-U14S CPU Cooler LGA2011/1156/1155/1150/AM2/AM3/FM1/FM2 140mm PWM Fan Retail",5,"each (ea)","Count in each",82.50,,,0.00,0,"No","","NH-U14S","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-U12S TR4-SP3","Noctua NH-U12S TR4-SP3 premium-grade 120mm CPU cooler for AMD TR4/SP3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-U12S TR4-SP3 premium-grade 120mm CPU cooler for AMD TR4/SP3",0,"each (ea)","Count in each",99.95,,,0.00,0,"No","","NH-U12S TR4-SP3","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-D9 DX-3647","Noctua NH-D9 DX-3647 4U Premium CPU Cooler for Intel Xeon LGA3647","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-D9 DX-3647 4U Premium CPU Cooler for Intel Xeon LGA3647",1,"each (ea)","Count in each",115.00,,,0.00,0,"No","","NH-D9 DX-3647","No",,"123/0302","125",,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-D15","Noctua NH-D15 140mm 12V","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-D15 140mm 12V",1,"each (ea)","Count in each",109.95,,,0.00,0,"No","","NH-D15","No",,,,,,
,"Active","Inventory Part","Fans/cooler:Noctua:NH-D14","Noctua NH-D14 CPU Cooler 140x140x25mm Intel Corei7/i5Intel LGA1366, LGA115x, LGA775 and AMD AM2,...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Noctua NH-D14 CPU Cooler 140x140x25mm Intel Corei7/i5Intel LGA1366, LGA115x, LGA775 and AMD AM2,...",1,"each (ea)","Count in each",93.10,,,0.00,0,"No","","NH-D14","No",,"98","99","155/0403",,"NH-D14"
,"Active","Inventory Part","Fans/cooler:Arctic Silver 5","Arctic Silver 5 Thermal Paste 3.5g","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Arctic Silver 5 Thermal Paste 3.5g",3,"each (ea)","Count in each",7.96,,,0.00,0,"No","","Arctic Silver 5","No",,"9/0323","9.5",,,"Arctic Silver 5"
,"Active","Inventory Part","Flash Drive/Memory",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:HXS3/64GB","Kingston HyperX Savage 64GB USB Flash Drive 3.1/3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston HyperX Savage 64GB USB Flash Drive 3.1/3.0",0,"each (ea)","Count in each",42.87,,,0.00,0,"No","","HXS3/64GB","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:HXS3/512GB","Kingston HX Savage HXS3/512GB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston HX Savage HXS3/512GB",0,"each (ea)","Count in each",307.54,,,0.00,0,"No","","HXS3/512GB","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:HXS3/256GB","Kingston HXS3/256GB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston HXS3/256GB",0,"each (ea)","Count in each",155.00,,,0.00,0,"No","","HXS3/256GB","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:DTSWVL/16GB","Kingston DtatTraveler SWIVL 16G USB 3.1 Flash Drive","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DtatTraveler SWIVL 16G USB 3.1 Flash Drive",0,"each (ea)","Count in each",5.00,,,0.00,0,"No","","DTSWVL/16GB","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:DT106/256GB","Kingston DataTraveler 106 256GB USB 3.0 Flash Drive","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DataTraveler 106 256GB USB 3.0 Flash Drive",0,"each (ea)","Count in each",34.99,,,0.00,0,"No","","DT106/256GBCR","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:USB:DT100G3/64GB","Kingston DT100G3/64GB 64GB USB3.0 DataTravler 100 G3 USB Drive","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DT100G3/64GB 64GB USB3.0 DataTravler 100 G3 USB Drive",9,"each (ea)","Count in each",10.05,,,0.00,0,"No","","DT100G3/64GB","No",,"11.5/0330","12",,,"DT100G3/64GB"
,"Active","Inventory Part","Flash Drive/Memory:USB:DT100G3/32GB","Kingston DT100G3/32GB 32GB USB 3.0 Date Traveler 100 G3 USB","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DT100G3/32GB 32GB USB 3.0 Date Traveler 100 G3 USB",110,"each (ea)","Count in each",6.15,,,0.00,0,"No","","DT100G3/32GB","No",,"7.25/05","7.5",,,"DT100G3/32GB"
,"Active","Inventory Part","Flash Drive/Memory:USB:DT100G3/256GB","Kingston DT100G3/256GB DataTraveler 100 G3 /256GB USB 3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"KingstonDT100G3/256GB DataTraveler 100 G3 /256GB USB 3.0",18,"each (ea)","Count in each",57.41,,,0.00,0,"No","","DT100G3/256GB","No",,"61/0330","62",,,"DT100G3/256GB"
,"Active","Inventory Part","Flash Drive/Memory:USB:DT100G3/16GB","Kingston DT100G3/16GB 16G DataTraveler 100 G3 USB 3.0  Flash Drive","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DT100G3/16GB 16G DataTraveler 100 G3 USB 3.0  Flash Drive",0,"each (ea)","Count in each",4.93,,,0.00,0,"No","","DT100G3/16GB","No",,"6/0305","6.5",,,
,"Active","Inventory Part","Flash Drive/Memory:USB:DT100G3/128GB","Kingston DT100G3/128GB USB3.0 128GB Data Travler G3 USB Drive","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston DT100G3/128GB USB3.0 128GB Data Travler G3 USB Drive",20,"each (ea)","Count in each",20.45,,,0.00,0,"No","","DT100G3/128GB","No",,"23/0330","23.5",,,"DT100G3/128GB"
,"Active","Inventory Part","Flash Drive/Memory:Cardreader-int3.0",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","Cardreader-int3.0","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:Cardreader-int3.0:FCR-HS4","Kingston FCR-HS4 USB 3.0 High Speed Media Reader","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston FCR-HS4 USB 3.0 High Speed Media Reader",5,"each (ea)","Count in each",21.99,,,0.00,0,"No","","FCR-HS4","No",,"26","27",,,"FCR-HS4"
,"Active","Inventory Part","Flash Drive/Memory:Cardreader-int3.0:844767020488","Vantec Storage UGT-CR961 Multi-Memory Internal Card Reader with USB 3.0 eSATA Audio Ports","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Vantec Storage UGT-CR961 Multi-Memory Internal Card Reader with USB 3.0 eSATA Audio Ports",0,"each (ea)","Count in each",25.00,,,0.00,0,"No","","UGT-CR961","No",,"22","23",,,
,"Active","Inventory Part","Flash Drive/Memory:Cardreader-int3.0:766623101967","Manhattan 48-in-1 Multi-Card Reader/Writer USB3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Manhattan 48-in-1 Multi-Card Reader/Writer USB3.0",0,"each (ea)","Count in each",12.57,,,0.00,0,"No","","101967","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:SD",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:SD:ADSDHC6/8G","A-DATA  8GB Turbo Series SDHC card Class 6","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"A-DATA  8GB Turbo Series SDHC card Class 6",1,"each (ea)","Count in each",16.19,,,0.00,0,"No","","ADSDHC6/8G Turbo","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:SD:PSF16GSDHC6","Patriot PSF16GSDHC6 Signature Flash Memory 16GB SDHC Class 6","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Patriot PSF16GSDHC6 Signature Flash Memory 16GB SDHC Class 6",5,"each (ea)","Count in each",24.00,,,0.00,0,"No","","PSF16GSDHC6","No",,"3.5","3.5",,,"PSF16GSDHC6"
,"Active","Inventory Part","Flash Drive/Memory:Micro SD",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDCS/64GB","Kingston Canvas Select 64GB microSDXC Flash Memory","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston Canvas Select 64GB microSDXC Flash Memory",0,"each (ea)","Count in each",9.25,,,0.00,0,"No","","SDCS/64GB","No",,"12.5/0305","13",,,
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDCS/32GBCR","Kingston SDCS/32GBCR Canvas Select microSDHC 32GB Class 10 UHS-1","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston SDCS/32GBCR Canvas Select microSDHC 32GB Class 10 UHS-1",1,"each (ea)","Count in each",6.17,,,0.00,0,"No","","SDCS/32GBCR","No",,"7.5/0330","8",,,"SDCS/32GB"
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDCS/16GB","Kingston Canvas Select microSDHC 16GB (class 10 UHS-I)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston Canvas Select microSDHC 16GB (class 10 UHS-I)",0,"each (ea)","Count in each",4.00,,,0.00,0,"No","","SDCS/16GB","No",,,,,,
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDCS/128GB","Kingston SDCS/128GB Canvas Select 128GB microSDXC Flash Memor","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston SDCS/128GB Canvas Select 128GB microSDXC Flash Memor",0,"each (ea)","Count in each",16.00,,,0.00,0,"No","","SDCS/128GB","No",,"25/0505","25",,"23/0505ec",
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDC10G2/32GB","Kingston 32GB MicroSDHC Flash card + SD Adapter","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston 32GB MicroSDHC Flash card + SD Adapter",0,"each (ea)","Count in each",16.40,,,0.00,0,"No","","SDC10G2/32GB","No",,"7.5/0305","8",,,
,"Active","Inventory Part","Flash Drive/Memory:Micro SD:SDC10G2/16GB","Kingston SDC10G2/16GB 16GB Micro SDHC Flash + SD Adapater","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kingston SDC10G2/16GB 16GB Micro SDHC Flash + SD Adapater",1,"each (ea)","Count in each",9.60,,,0.00,0,"No","","SDC10G2/16GB","No",,"6.5/0330","7",,,"SDC10G2/16GB"
